index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.tagesspiegel.de/berlin/berliner-wirtschaft/berliner-uhrmacher-er-weiss-wie-luxusuhren-von-innen-aussehen-10706407.html,https://www.tagesspiegel.de/berlin/berliner-wirtschaft/berliner-uhrmacher-er-weiss-wie-luxusuhren-von-innen-aussehen-10706407.html,0,www.tagesspiegel.de,"Berliner Uhrmacher: Er weiß, wie Luxusuhren von innen aussehen","Peter Mattes ist einer der letzten verbleibenden Uhrmacher in der Bundesrepublik. In seinem Laden, der „Zeitmeisterei“, hilft bei der Zeitumstellung – repariert aber Uhren, die Zehntausende kosten.",https://www.tagesspiegel.de/images/uhrmachermeister-peter-mattes-in-der-zeitmeisterei/alternates/BASE_16_9_W1400/uhrmachermeister-peter-mattes-in-der-zeitmeisterei.jpeg,2023-11-01T13:20:14Z,,"Sein Arbeitstisch zeigt sofort: Peter Mattes ist Uhrmacher. Am wichtigsten ist die Höhe, denn beim Arbeiten im Sitzen kann er seine Ellenbogen so auflegen, dass die Hände entspannt vor der Nase liege… [+5866 chars]",,de,'Zeitumstellung'
https://salzburg.orf.at/stories/3230781/,https://salzburg.orf.at/stories/3230781/,0,salzburg.orf.at,Winterdienst des Landes gerüstet,"Seine fünf Straßenmeistereien seien für den am Freitag bevorstehenden Wintereinbruch gut  gerüstet, meldet das Land Salzburg.",https://ibs.orf.at/sbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2022%2F50%2F22%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1599570_master_586122_diesel3.jpg%3Fs%3De2c84f9ff04033262b472d71c55774bdda19c56e,2023-11-02T09:41:53Z,,"160 Männer und Frauen stünden nun bereit, um im Schichtbetrieb den Schnee, Schneematsch und Eis von den Straßen zu entfernen. Im Pinzgau waren solche Teams in den vergangenen Tagen schon im Einsatz a… [+262 chars]",,de,'Wintereinbruch'
https://www.morgenpost.de/berlin/article239927932/Diese-Berliner-Eislaufbahnen-haben-bereits-geoeffnet.html,https://www.morgenpost.de/berlin/article239927932/Diese-Berliner-Eislaufbahnen-haben-bereits-geoeffnet.html,0,www.morgenpost.de,Wintersport: Diese Berliner Eislaufbahnen haben bereits geöffnet,"Berlins Schlittschuhbahnen im Überblick: Öffnungszeiten, Eintrittspreise und welche in dieser Saison wohl leider geschlossen bleiben.",https://img.morgenpost.de/img/incoming/crop239927930/5787542197-w820-cv16_9-q85-fnov-fpi231768577-fpotl/405126398.jpg,2023-11-02T11:30:00Z,,=tqbo dmbttµ#bsujdmf``mpdbujpo#?Cfsmjo/'octq´=0tqbo?Efs Ifsctu jtu wpmm jn Hbohf- efs Xjoufs tufiu cfwps/ Ft jtu lbmu- vohfnýumjdi- evolfm voe ebt gýs Npobuf/ Ofcfo bmm efo votdi÷ofo Btqflufo- ejf ej… [+10377 chars],,de,'Wintersport'
https://www.bild.de/regional/ruhrgebiet/ruhrgebiet-aktuell/essen-erster-und-laengster-weihnachtsmarkt-in-nrw-gestartet-85954078.bild.html,https://www.bild.de/regional/ruhrgebiet/ruhrgebiet-aktuell/essen-erster-und-laengster-weihnachtsmarkt-in-nrw-gestartet-85954078.bild.html,0,www.bild.de,Erster Markt in NRW - In Essen ist schon Weihnachten,Hier dauert Weihnachten ganze zwei Monate. In Essen-Steele hat am Donnerstag der erste Weihnachtsmarkt in NRW eröffnet. Er geht bis zum 30. Dezember.,"https://images.bild.de/654370c6e5446e4c7e6b2723/e73c5e0205382765d62bcc6aecf13dd8,41f24a74?w=1280",2023-11-02T13:57:41Z,,"Essen (NRW) Hier dauert Weihnachten länger als acht Wochen ... 
In Essen-Steele hat am Donnerstag der erste Weihnachtsmarkt in NRW eröffnet. Bis zum 30. Dezember erwarten die Besucher rund 100 Ständ… [+1328 chars]",,de,'Weihnachtsmarkt'
https://www.bild.de/regional/koeln/duesseldorf-aktuell/koeln-aldi-eroeffnet-billig-weihnachtsmarkt-werbe-gag-fuer-guten-zweck-85954894.bild.html,https://www.bild.de/regional/koeln/duesseldorf-aktuell/koeln-aldi-eroeffnet-billig-weihnachtsmarkt-werbe-gag-fuer-guten-zweck-85954894.bild.html,0,www.bild.de,Werbe-Gag für guten Zweck - Aldi eröffnet Billig-Weihnachtsmarkt,Aldi Süd startet den günstigsten Weihnachtsmarkt Deutschlands - und zwar vor einer Filiale in Köln. Dort gibt es Glühwein zu Discounter-Preisen.,"https://images.bild.de/65438be98a91d267122d8696/2e8e65a34192b1082b333362f103f896,fe036fdc?w=1280",2023-11-02T13:58:45Z,,"Köln/Mülheim (NRW) Billig trifft Bling-Bling! 
Aldi Süd will jetzt nach eigenen Angaben den günstigsten Weihnachtsmarkt Deutschlands eröffnen. An adventlich geschmückten Buden sollen Kunden dann vor… [+1150 chars]",,de,'Weihnachtsmarkt'
https://www.sueddeutsche.de/bayern/skifahren-wintersport-preise-1.6297409,https://www.sueddeutsche.de/bayern/skifahren-wintersport-preise-1.6297409,0,www.sueddeutsche.de,Mitten in Bayern: Skifahren - der neue Sport der Reichen,"Früher galt Golf als elitär. Wer aber einen Blick auf die Preise von Ausrüstung und Tickets wirft, der kommt zum Schluss: Alpinen Wintersport können sich bald nur noch Radiologen leisten.",https://www.sueddeutsche.de/image/sz.1.5528898/1200x675?v=1698934310,2023-11-02T14:11:55Z,https://web.archive.org/web/20231102181046/https://www.sueddeutsche.de/bayern/skifahren-wintersport-preise-1.6297409,"Früher war Golf mal ein elitärer Sport und daher ein gefundenes Fressen für all jene, die sich über die Großkopferten und Gwappelten und deren herrschaftliche Landnutzung aufregen wollten. Inzwischen… [+2036 chars]",,de,'Wintersport'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/fuer-den-weihnachtsmarkt--aktivisten-muessen-klimacamp-in-freiburg-zeitweise-abbauen-33965290.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/fuer-den-weihnachtsmarkt--aktivisten-muessen-klimacamp-in-freiburg-zeitweise-abbauen-33965290.html,0,www.stern.de,Für den Weihnachtsmarkt: Aktivisten müssen Klimacamp in Freiburg zeitweise abbauen,Das Klimacamp in der Freiburger Innenstadt muss für den Weihnachtsmarkt vorübergehend abgebaut werden. Dies entschied das Verwaltungsgericht der Universitätsstadt am Donnerstag. Es lehnte einen Eilantrag eines Aktivisten gegen die Anweisung der Stadt ab. Die …,https://image.stern.de/33965292/t/jg/v1/w1440/r1.7778/-/02--urnnewsmldpacom2009010123110299801206v3w800h600l330t153r1543b1492jpeg---67a77d0d101bc2a9.jpg,2023-11-02T16:22:10Z,,Das Klimacamp in der Freiburger Innenstadt muss für den Weihnachtsmarkt vorübergehend abgebaut werden. Dies entschied das Verwaltungsgericht der Universitätsstadt am Donnerstag. Es lehnte einen Eilan… [+2650 chars],,de,'Weihnachtsmarkt'
https://www.zeit.de/news/2023-11/02/erster-weihnachtsmarkt-in-nrw-eroeffnet-mit-stefan-mross,https://www.zeit.de/news/2023-11/02/erster-weihnachtsmarkt-in-nrw-eroeffnet-mit-stefan-mross,0,www.zeit.de,Essen: Erster Weihnachtsmarkt in NRW eröffnet mit Stefan Mross,Hier finden Sie Informationen zu dem Thema „Essen“. Lesen Sie jetzt „Erster Weihnachtsmarkt in NRW eröffnet mit Stefan Mross“.,https://img.zeit.de/news/2023-11/02/erster-weihnachtsmarkt-in-nrw-eroeffnet-mit-stefan-mross-image-group/wide__1300x731,2023-11-02T18:13:45Z,https://web.archive.org/web/20231105094737/https://www.zeit.de/news/2023-11/02/erster-weihnachtsmarkt-in-nrw-eroeffnet-mit-stefan-mross,Der erste Weihnachtsmarkt dieser Saison in Nordrhein-Westfalen hat in Essen im Stadtteil Steele eröffnet. Mehr als 60 Marktstände und eine Bühne locken dort seit diesem Donnerstag zum vorweihnachtlic… [+665 chars],,de,'Weihnachtsmarkt'
https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/essen--erster-weihnachtsmarkt-in-nrw-eroeffnet-mit-stefan-mross-33965574.html,https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/essen--erster-weihnachtsmarkt-in-nrw-eroeffnet-mit-stefan-mross-33965574.html,0,www.stern.de,Essen: Erster Weihnachtsmarkt in NRW eröffnet mit Stefan Mross,Der erste Weihnachtsmarkt dieser Saison in Nordrhein-Westfalen hat in Essen im Stadtteil Steele eröffnet. Mehr als 60 Marktstände und eine Bühne locken dort seit diesem Donnerstag zum vorweihnachtlichen Bummel und Glühweinschlürfen so früh wie sonst nirgendwo…,https://image.stern.de/33965576/t/Ym/v1/w1440/r1.7778/-/02--urnnewsmldpacom2009010123110299802562v3w800h600l885t69r2165b919jpeg---6fc30d16b0674b39.jpg,2023-11-02T18:13:45Z,https://web.archive.org/web/20231106115337/https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/essen--erster-weihnachtsmarkt-in-nrw-eroeffnet-mit-stefan-mross-33965574.html,Der erste Weihnachtsmarkt dieser Saison in Nordrhein-Westfalen hat in Essen im Stadtteil Steele eröffnet. Mehr als 60 Marktstände und eine Bühne locken dort seit diesem Donnerstag zum vorweihnachtlic… [+1244 chars],,de,'Weihnachtsmarkt'
https://www.zeit.de/news/2023-11/03/lichtenberger-weihnachtsmarkt-winterzauber-beginnt,https://www.zeit.de/news/2023-11/03/lichtenberger-weihnachtsmarkt-winterzauber-beginnt,0,www.zeit.de,Brauchtum: Lichtenberger Weihnachtsmarkt «Winterzauber» beginnt,"Hier finden Sie Informationen zu dem Thema „Eröffnung“. Lesen Sie jetzt „Lichtenberger Weihnachtsmarkt ""Winterzauber"" beginnt“.",https://img.zeit.de/news/2023-11/03/lichtenberger-weihnachtsmarkt-winterzauber-beginnt-image-group/wide__1300x731,2023-11-03T06:29:59Z,https://web.archive.org/web/20231104101945/https://www.zeit.de/news/2023-11/03/lichtenberger-weihnachtsmarkt-winterzauber-beginnt,"Rund sieben Wochen vor Heiligabend eröffnet heute der Weihnachtsmarkt «Winterzauber» in Berlin-Lichtenberg. Bis zum 30. Dezember erwarten die Besucher an der Landsberger Allee rund 70 Fahrgeschäfte, … [+414 chars]",,de,'Weihnachtsmarkt'
